Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources
ELEC,Stanford,SH 360 Frontage Rd,,Euless,TX,76039,,888-222-6618,E,,Public,,,,,,,1,,,NOODOE,https://www.noodoe.com,GPS,32.8572126,-97.0646022,2026-04-07,333279,2026-04-07 05:47:36 UTC,,,,2024-04-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Jacksonville Commerce Street Parking Lot,110 E Commerce ST,,Jacksonville,TX,75766,,888-222-6618,E,,Public,,,,,,,2,,,NOODOE,https://www.noodoe.com,GPS,31.963733,-95.273676,2026-04-07,333280,2026-04-07 05:47:37 UTC,,,,2024-04-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Grubbs Volvo Houston-Public,7620 Washington Ave,,Houston,TX,77007,,844-226-3873,E,,Public,,,,,,,,1,,ABM,https://info.abm.com/SimplifyEV,GPS,29.780053,-95.432308,2026-04-07,333324,2026-04-07 05:47:47 UTC,,,,2024-12-11,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,AM Premier Test Site,11311 N Gessner Dr,,Houston,TX,77064,,888-222-6618,E,,Public,,,,,,,,2,,NOODOE,https://www.noodoe.com,GPS,29.9450767,-95.5468541,2026-04-07,333332,2026-04-07 05:47:49 UTC,,,,2025-03-24,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,RM FORD WEST MFW L3 AUX BLDG,7121 Northwest Loop 410 Auxilary Bldg,,San Antonio,TX,78238,,888-758-4389,E,,Public,24 hours daily,,,,,,,2,,ChargePoint Network,https://www.chargepoint.com,GPS,29.454971,-98.629538,2026-04-07,333353,2026-04-07 03:20:24 UTC,,,,2024-04-23,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,RM FORD WEST MFW L3 SERVICE,7111 Northwest Loop 410 Serving Parking,,San Antonio,TX,78238,,888-758-4389,E,,Public,24 hours daily,,,,,,,2,,ChargePoint Network,https://www.chargepoint.com,GPS,29.456448,-98.628796,2026-04-07,333354,2026-04-07 03:21:04 UTC,,,,2024-04-23,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,TMA 1 TMA 1,3701 Dr. Martin Luther King Drive,,Arlington,TX,76014,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,32.684914,-97.10345,2026-04-07,333357,2026-04-07 03:22:49 UTC,,,,2024-04-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,ZIP IN ZIP OUT Truck Stop,1414 Palacios St,,El Campo,TX,77437,,844-584-2329,E,,Public,24 hours daily,A D Debit M V,,,,,,4,,Non-Networked,,GPS,29.1741664265022,-96.278443128215,2024-05-09,333464,2026-02-24 15:58:29 UTC,P,,,2024-04-18,,,,,J1772COMBO,US,,,,Public,,public,,,TRAVEL_CENTER,,,,,,,$0.45 per kWh,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Gene Messer Chevrolet,1303 S Loop 289,,Lubbock,TX,79412,,806-747-3211,E,,Public,9am-7:30pm M-Sat,A D Debit M V,,,,,,2,,Non-Networked,,GPS,33.5309072034477,-101.848561554594,2024-05-09,333465,2025-02-12 00:16:32 UTC,P,,,2024-04-18,,,,,J1772COMBO,US,,,,Public,,public,,,CAR_DEALER,,,,,,,$0.75 per kWh,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,KPF STATION 5482,122 N Kansas St,,El Paso,TX,79901,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,31.759838,-106.485118,2026-04-07,333513,2026-04-07 03:23:14 UTC,,,,2024-04-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Upright MRI,2655 Cordes Dr,,Sugar Land,TX,77479,,NA,E,,Public,24 hours daily,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY CREDIT D M V,,,,,4,,,Non-Networked,,200-8,29.59259,-95.61665,2024-05-09,333732,2025-02-12 00:16:32 UTC,P,,,2023-04-17,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,PS3 GARAGE,2851 Rutford Ave,,Richardson,TX,75080,,NA,E,,Public,24 hours daily,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY CREDIT D M V,,,,,4,,,Non-Networked,,200-8,32.99095,-96.75115,2024-05-09,333751,2025-02-12 00:16:32 UTC,P,,,2023-06-14,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,SRE GP Quicksilver,2902 Mayfield Rd,,Grand Prairie,TX,75052,,NA,E,,Public,24 hours daily,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY CREDIT D M V,,,,,3,,,Non-Networked,,200-8,32.69242,-97.05845,2024-05-09,333758,2025-02-12 00:16:32 UTC,P,,,2023-07-17,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Grand Prairie TX - Epic Central,2961 S State Highway 161,,Grand Prairie,TX,75052,,NA,E,,Public,24 hours daily,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY CREDIT D M V,,,,,4,,,Non-Networked,,200-8,32.70076,-97.02539,2024-05-09,333760,2025-02-12 00:16:32 UTC,P,,,2023-04-19,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,"City Hall - Grand Prairie, TX",300 W Main St,,Grand Prairie,TX,75050,,949-945-2000,E,,Public,24 hours daily,,,,,,8,,,EVGATEWAY,https://evgateway.com,GPS,32.7471117,-97.0068826,2026-04-07,333768,2026-04-07 06:10:17 UTC,,,,2023-04-18,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Providence Uptown Apartments,3323 McCue Rd,,Houston,TX,77056,,NA,E,,Public,24 hours daily,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY CREDIT D M V,,,,,4,,,Non-Networked,,200-8,29.72965,-95.46304,2024-05-09,333788,2025-02-12 00:16:32 UTC,P,,,2022-11-30,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,The Dacoma Apartments,3900 Dacoma St,,Houston,TX,77092,,NA,E,,Public,24 hours daily,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY CREDIT D M V,,,,,4,,,Non-Networked,,200-8,29.80994,-95.45011,2024-05-09,333817,2025-02-12 00:16:32 UTC,P,,,2022-04-28,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Master Meter Regency Pkwy,101 Regency Pkwy,,Mansfield,TX,76063,,NA,E,,Public,24 hours daily,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY CREDIT D M V,,,,,4,,,Non-Networked,,200-8,32.56301,-97.10808,2024-05-09,333855,2025-02-12 00:16:32 UTC,P,,,2023-12-07,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Orsinger Park,12230 Huebner Rd,,San Antonio,TX,78230,,NA,E,,Public,24 hours daily,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY CREDIT D M V,,,,,2,,,Non-Networked,,200-8,29.55659,-98.56479,2024-05-09,333907,2025-02-12 00:16:32 UTC,P,,,2023-06-14,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Quadrant - Oak Lawn,1333 Oak Lawn Ave,,Dallas,TX,75207,,NA,E,,Public,24 hours daily,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY CREDIT D M V,,,,,5,,,Non-Networked,,200-8,32.79485,-96.822,2024-05-09,333925,2025-02-12 00:16:32 UTC,P,,,2023-12-19,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Amalfi at Tuscan Lakes Apartment Homes,1450 E League City Pkwy,,League City,TX,77573,,NA,E,,Public,24 hours daily,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY CREDIT D M V,,,,,4,,,Non-Networked,,200-8,29.49751,-95.05852,2024-05-09,333946,2025-02-12 00:16:32 UTC,P,,,2022-12-21,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Pine Market - PrimoHoagies,"810 Pine Market Ave, Suite 160",,Montgomery,TX,77316,,NA,E,,Public,24 hours daily,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY CREDIT D M V,,,,,2,,,Non-Networked,,200-8,30.2838,-95.57018,,333975,2025-01-28 21:18:14 UTC,P,,,2023-04-17,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Pine Market - Clean Juice,"820 Pine Market Ave, Suite 300",,Montgomery,TX,77316,,NA,E,,Public,24 hours daily,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY CREDIT D M V,,,,,2,,,Non-Networked,,200-8,30.28363,-95.57013,,333977,2025-01-28 21:18:14 UTC,P,,,2023-01-25,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Landrys Hangar,8251 Travelair St,,Houston,TX,77061,,NA,E,,Public,24 hours daily,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY CREDIT D M V,,,,,2,,,Non-Networked,,200-8,29.64805,-95.28676,,333979,2025-01-28 21:18:14 UTC,P,,,2024-01-15,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Genesis Lab,8600 N Royal Ln,,Irving,TX,75063,,NA,E,,Public,24 hours daily,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY CREDIT D M V,,,,,13,,,Non-Networked,,200-8,32.92659,-97.01921,,333992,2025-01-28 21:18:14 UTC,P,,,2022-10-07,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Pine Market - Anytime Fitness Woodforest,910 Pine Market Ave #100,,Montgomery,TX,77316,,NA,E,,Public,24 hours daily,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY CREDIT D M V,,,,,2,,,Non-Networked,,200-8,30.28295,-95.57052,,334005,2025-01-28 21:18:14 UTC,P,,,2023-04-28,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Pine Market - Wisters Bar and Grill,"950 Pine Market Ave, Suite 400",,Montgomery,TX,77316,,NA,E,,Public,24 hours daily,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY CREDIT D M V,,,,,2,,,Non-Networked,,200-8,30.28244,-95.57003,,334017,2025-01-28 21:18:14 UTC,P,,,2023-04-17,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Stonebridge RV Park,15804 TX-35,,Sweeny,TX,77480,,NA,E,,Public,24 hours daily,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY CREDIT D M V,,,,,1,,,Non-Networked,,200-8,29.06786,-95.79856,2024-05-09,334042,2025-02-12 00:16:32 UTC,P,,,2022-11-30,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,The Grand at Hill Street Apartments,1610 Hill St,,Grand Prairie,TX,75050,,NA,E,,Public,24 hours daily,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY CREDIT D M V,,,,,4,,,Non-Networked,,200-8,32.74914,-97.02613,2024-05-09,334050,2025-02-12 00:16:32 UTC,P,,,2022-04-21,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Formosa Plastics - Comfort Point,201 Formosa Dr,,Point Comfort,TX,77978,,NA,E,,Public,24 hours daily,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY CREDIT D M V,,,,,4,,,Non-Networked,,200-9,28.68785,-96.55196,2024-05-09,334099,2025-02-12 00:16:32 UTC,P,,,2023-06-06,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Dickinson Plaza,2211 FM 646 Rd,,Dickinson,TX,77539,,NA,E,,Public,24 hours daily,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY CREDIT D M V,,,,,4,,,Non-Networked,,200-8,29.49845,-94.93255,2024-05-09,334126,2025-02-12 00:16:32 UTC,P,,,2022-08-02,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Premier at Katy,24117 Bella Dolce Ln,,Katy,TX,77494,,949-945-2000,E,,Public,24 hours daily,,,,,,8,,,EVGATEWAY,https://evgateway.com,GPS,29.7823338,-95.78526389999999,2026-04-07,334143,2026-04-07 06:10:22 UTC,,,,2023-10-11,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,The Ellery at Westchester,4210 Dechman Dr,,Grand Prairie,TX,75052,,NA,E,,Public,24 hours daily,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY CREDIT D M V,,,,,4,,,Non-Networked,,200-8,32.66908,-96.9983,2024-05-09,334154,2025-02-12 00:16:32 UTC,P,,,2022-11-30,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Estates at Bellaire - Apartments,4807 Pin Oak Park,,Houston,TX,77081,,NA,E,,Public,24 hours daily,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY CREDIT D M V,,,,,4,,,Non-Networked,,200-8,29.72152,-95.45557,2024-05-09,334174,2025-02-12 00:16:32 UTC,P,,,2022-09-28,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Dennys Hwy 6,4999 Hwy 6 N,,Houston,TX,77084,,NA,E,,Public,24 hours daily,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY CREDIT D M V,,,,,1,,,Non-Networked,,200-8,29.84995,-95.64644,2024-05-09,334179,2025-02-12 00:16:32 UTC,P,,,2022-08-02,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,SRE Grand Prairie,501 Fountain Pkwy,,Grand Prairie,TX,75050,,949-945-2000,E,,Public,24 hours daily,,,,,,6,,,EVGATEWAY,https://evgateway.com,GPS,32.777847,-97.0599421,2026-04-07,334189,2026-04-07 06:12:08 UTC,,,,2022-07-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Windsor Park Towers,6007 N Interstate Hwy 35,,Austin,TX,78723,,NA,E,,Public,24 hours daily,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY CREDIT D M V,,,,,3,,,Non-Networked,,200-8,30.32079,-97.70602,2024-05-09,334226,2025-02-12 00:16:32 UTC,P,,,2024-01-05,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,PS1 GARAGE,610-624 Franklyn Jenifer Dr,,Richardson,TX,75080,,NA,E,,Public,24 hours daily,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY CREDIT D M V,,,,,6,,,Non-Networked,,GPS,32.98604590338577,-96.75361810317993,2024-05-09,334228,2025-02-12 00:16:32 UTC,P,,,2023-06-14,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Galveston Beach Hotel,6302 Seawall Blvd,,Galveston,TX,77551,,NA,E,,Public,24 hours daily,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY CREDIT D M V,,,,,4,,,Non-Networked,,200-8,29.2664,-94.82897,2024-05-09,334233,2025-02-12 00:16:32 UTC,P,,,2022-01-14,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,WHOUSTON 250 GENESIS 3,16803 Katy Fwy,Customer Parking,Houston,TX,77094,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,29.784024,-95.673018,2026-04-07,334264,2026-04-07 02:40:32 UTC,,,,2024-04-30,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,WHOUSTON 250 GENESIS 2,16803 Katy Fwy,Customer Parking,Houston,TX,77094,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,29.784024,-95.673063,2026-04-07,334284,2026-04-07 03:23:34 UTC,,,,2024-04-30,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,WHOUSTON 250 HYUNDAI 1,16803 Katy Freeway,The station is located on the front right side of the building,Houston,TX,77094,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,29.784019,-95.673804,2026-04-07,334338,2026-04-07 03:23:37 UTC,,,,2024-05-01,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,WHOUSTON 250 TUNNEL 12,16803 Katy Fwy,Inside the parking garage 1st floor in between the dealerships,Houston,TX,77094,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,29.783535,-95.673551,2026-04-07,334339,2026-04-07 03:23:43 UTC,,,,2024-05-01,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,2603 N Fry Rd,2603 N Fry Rd,,Katy,TX,77449,,866-816-7584,E,,Public,24 hours daily,,,,,,4,,,EV Connect,https://www.evconnect.com,GPS,29.80546,-95.722262,2026-04-07,334384,2026-04-07 04:55:29 UTC,,,,2024-05-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,757 N Galloway,757 N Galloway,,Mesquite,TX,75149,,833-611-5965,E,,Public,24 hours daily,,,,,,2,,,VIALYNK,https://www.lynkwell.com,GPS,32.77409,-96.59957,2026-04-07,334423,2026-04-07 05:56:20 UTC,,,,2024-05-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,1515 N Galloway,1515 N Galloway,,Mesquite,TX,75149,,833-611-5965,E,,Public,24 hours daily,,,,,,4,,,VIALYNK,https://www.lynkwell.com,GPS,32.78297,-96.6022,2026-04-07,334424,2026-04-07 05:56:21 UTC,,,,2024-05-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,SAN ANTONIO SA.B001.S1,111 W. Houston St SA Downtown,P4 NORTHSIDE,San Antonio,TX,78205,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,29.427294,-98.49519,2026-04-07,334542,2026-04-07 01:42:44 UTC,,,,2024-05-03,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,SAN ANTONIO SA.B001.S2,111 W. Houston St SA Downtown,P4 NORTHSIDE,San Antonio,TX,78205,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,29.427313,-98.495265,2026-04-07,334543,2026-04-07 01:42:45 UTC,,,,2024-05-03,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Texas A&M Lot 47,387 Polo Rd,,College Station,TX,77840,,NA,E,,Public,24 hours daily,A D Debit M V,,,,,,8,,Non-Networked,,GPS,30.6225128649398,-96.3369489092214,2024-05-09,334569,2025-02-12 00:16:32 UTC,P,,,2024-05-02,,,,,J1772COMBO,US,,,,Public,,public,,,PARKING_LOT,,,,,,,$0.45 per kWh,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Silsbee Ford - public,1211 U.S. 96,,Silsbee,TX,77656,,888-998-2546,E,,Public,24 hours daily,,,,,,,2,,Blink Network,https://blinkcharging.com,GPS,30.34230355955892,-94.15214693385843,2026-04-08,335467,2026-04-08 00:06:35 UTC,,,,2024-04-09,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Memorial Hermann Health System - Greater Heights,1635 North Loop West,,Houston,TX,77008,,888-998-2546,E,,Public,24 hours daily,,,,,,4,,,Blink Network,https://blinkcharging.com,GPS,29.81131,-95.4311,2026-04-08,335471,2026-04-08 00:43:16 UTC,,,,2024-04-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Brookshire TX,306 FM 359 S,,Brookshire,TX,77423,,855-900-7584,E,,Public,24 hours daily,,,,,,,7,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,29.778119,-95.951767,2026-04-07,335521,2026-04-07 04:36:07 UTC,,,,2024-05-04,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,AbleEasy LLC,133 Belton St,,McDade,TX,78650,,866-816-7584,E,,Public,24 hours daily,,,,,,1,,,EV Connect,https://www.evconnect.com,GPS,30.28687,-97.243951,2026-04-07,335524,2026-04-07 04:57:10 UTC,,,,2024-05-04,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,"AbleEasy, LLC",133 Belton St,,McDade,TX,78650,,866-816-7584,E,,Public,24 hours daily,,,,,,1,,,EV Connect,https://www.evconnect.com,GPS,30.28687,-97.243951,2026-04-07,335525,2026-04-07 04:57:10 UTC,,,,2024-05-04,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Texas Medical Center Helix Park - Parking Garage D,1840 Dynamic Wy.,,Houston,TX,77030,,855-223-5351,E,,Public,24 hours daily,A D M V,,,,,6,,,FLASH,https://www.flashparking.com/products/diversify-parking-revenue/ev-charging-as-a-revenue-stream/,GPS,29.69934,-95.39632,2026-04-07,335526,2026-04-07 05:05:43 UTC,,,,2024-05-04,,,,,J1772,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,SWTCH Energy Inc.,4064 W US Highway 290,,Johnson City,TX,78636,,844-798-2438,E,,Public,24 hours daily,A D Debit M V,,,,,2,,,SWTCH,https://swtchenergy.com,GPS,30.26059914,-98.48040009,,341693,2024-05-08 15:49:07 UTC,P,,,2024-04-04,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,SWTCH Energy Inc.,5800 Woodway Dr,,Houston,TX,77057,,844-798-2438,E,,Public,24 hours daily,A D Debit M V,,,,,1,,,SWTCH,https://swtchenergy.com,GPS,29.763116,-95.4806029,,341697,2024-05-08 15:49:07 UTC,P,,,2024-04-02,,,,,J1772,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,true,
ELEC,SWTCH Energy Inc.,2400 W Loop S,,Houston,TX,77027,,844-798-2438,E,,Public,24 hours daily,A D Debit M V,,,,,4,,,SWTCH,https://swtchenergy.com,GPS,29.7422078,-95.4588043,,341736,2024-05-08 15:49:07 UTC,P,,,2024-04-03,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,The Woodlands Medical Center,9250 Pinecroft Drive,,Shenandoah,TX,77380,,888-998-2546,E,,Public,24 hours daily,,,,,,4,,,Blink Network,https://blinkcharging.com,GPS,30.174567490208766,-95.45524929149444,2026-04-08,346058,2026-04-08 00:26:27 UTC,,,,2024-05-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Bravo Cadillac,6555 MONTANA AVENUE,,EL PASO,TX,79925,,866-816-7584,E,,Public,24 hours daily,,,,,,,1,,EV Connect,https://www.evconnect.com,GPS,31.789257,-106.400979,2026-04-07,346099,2026-04-07 04:54:33 UTC,,,,2024-05-11,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,HOUMY - 945 Gessner Rd,945 Gessner Rd,,Houston,TX,77024,,866-816-7584,E,,Public,24 hours daily,,,,,,6,,,EV Connect,https://www.evconnect.com,GPS,29.782516,-95.544625,2026-04-07,346100,2026-04-07 04:56:59 UTC,,,,2024-05-11,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Energy Square Meadows Garage,6688 N. Central Expy.,,Dallas,TX,75206,,855-223-5351,E,,Public,24 hours daily,A D M V,,,,,12,,,FLASH,https://www.flashparking.com/products/diversify-parking-revenue/ev-charging-as-a-revenue-stream/,GPS,32.84740893849166,-96.77159607410431,2026-04-07,346115,2026-04-07 05:05:45 UTC,,,,2024-05-12,,,,,J1772,US,,,,Public,,public,,,WORKPLACE,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
